Ticker,Profile,LOOKAHEAD,TP,SL,THRESH,Valid,Reject_Reasons,Score,Validation_Precision,Precision_Std,Base_Rate,Excess_Precision,Precision_Lift,Trades,Valid_Folds,Avg_Return,Avg_Holding_Days,Expectancy_Per_Day,Timeout_Rate
CTD,POSITION,50,0.1,-0.08,0.7,False,"low_precision,low_excess_precision",-0.07669295476903436,0.3607705779334501,0.1028649165739391,0.41255006675567424,-0.05177948882222416,0.8744891981137918,571,3,-0.007241927780390719,18.3415061295972,-0.0003948382280509546,0.09281961471103327
CTD,POSITION,40,0.1,-0.07,0.65,False,"low_precision,low_excess_precision",-0.07774282812668516,0.33078101071975496,0.12776099392248894,0.3821571238348868,-0.05137611311513185,0.8655628515696804,653,3,-0.0017551752546212938,16.914241960183766,-0.00010376907570846027,0.13782542113323124
CTD,POSITION,50,0.1,-0.1,0.7,False,"low_precision,low_excess_precision",-0.07905283483098156,0.39123630672926446,0.13038248891968798,0.43168669336893634,-0.040450386639671876,0.9062968857569156,639,3,-0.006956691323225442,21.197183098591548,-0.00032818942453535213,0.13145539906103287
CTD,POSITION,60,0.1,-0.07,0.55,False,"low_precision,low_excess_precision",-0.08057865908557149,0.3756727664155005,0.16721062805919934,0.42302543507362783,-0.04735266865812732,0.8880618855980906,929,3,-0.0015952068911012347,19.77825618945102,-8.065457721552842e-05,0.059203444564047365
CTD,POSITION,60,0.15,-0.1,0.65,False,"low_precision,low_excess_precision",-0.08079736907181807,0.30484988452655887,0.19025852183947958,0.32262382864792505,-0.01777394412136618,0.9449081453754898,433,3,0.0010303599264416304,29.879907621247114,3.448337054678426e-05,0.19630484988452657
CTD,POSITION,50,0.15,-0.08,0.7,False,"low_precision,low_excess_precision",-0.08098689234975148,0.23351648351648352,0.12930795228596254,0.27636849132176233,-0.04285200780527881,0.84494611362793,364,3,0.013284921180666983,27.38186813186813,0.00048517219921603085,0.2967032967032967
CTD,POSITION,40,0.15,-0.07,0.7,False,"low_precision,low_excess_precision",-0.08580784767298849,0.2046783625730994,0.1537833160352243,0.24811362627607633,-0.04343526370297693,0.8249380125556487,342,3,0.005275289069858786,21.38888888888889,0.0002466368915662823,0.26900584795321636
CTD,POSITION,40,0.1,-0.07,0.7,False,"low_precision,low_excess_precision",-0.08643026801796826,0.3196428571428571,0.10855924289115987,0.3821571238348868,-0.0625142666920297,0.8364173696381053,560,3,-0.003022359724730577,16.939285714285713,-0.00017842309147682967,0.14821428571428572
CTD,POSITION,40,0.1,-0.1,0.7,False,"low_precision,low_excess_precision",-0.0874489882139573,0.36231884057971014,0.12037195400473572,0.40967598757212603,-0.04735714699241589,0.8844034082703425,621,3,-0.00812252605216812,19.02415458937198,-0.0004269585811859879,0.17391304347826086
CTD,POSITION,50,0.15,-0.1,0.55,False,"low_precision,low_excess_precision",-0.08814569288863618,0.26330532212885155,0.1584324580415574,0.29506008010680906,-0.031754757977957515,0.8923786679009872,714,3,0.002060576695638173,27.277310924369747,7.55417827393571e-05,0.2703081232492997
